EmployeeID,Last Name,First Name,Date,Time-in,Time-out
10025,Aguilar,Delia ,28/12/2022,08:00:00,17:00:00
10001,Crisostomo,Jose,29/12/2022,08:00:00,17:00:00
10002,Mata,Christian,29/12/2022,00:00:00,00:00:00
10003,San Jose,Brad ,29/12/2022,00:00:00,00:00:00
10004,Salcedo,Anthony,29/12/2022,00:00:00,00:00:00
10005,Romualdez,Alice,29/12/2022,00:00:00,00:00:00
10006,Atienza,Rosie ,29/12/2022,00:00:00,00:00:00
10007,Farala,Martha,29/12/2022,08:00:00,17:00:00
10008,Martinez,Leila,29/12/2022,08:00:00,17:00:00
10009,San Jose,Allison ,29/12/2022,08:00:00,17:00:00
10010,Rosario,Cydney ,29/12/2022,08:00:00,17:00:00
10011,Lopez,Josie ,29/12/2022,08:00:00,17:00:00
10012,De Leon,Selena ,29/12/2022,08:00:00,17:00:00
10013,Romualdez,Fredrick ,29/12/2022,08:00:00,17:00:00
10014,Bautista,Mark ,29/12/2022,08:00:00,17:00:00
10015,Lazaro,Darlene ,29/12/2022,08:00:00,17:00:00
10016,Delos Santos,Kolby ,29/12/2022,08:00:00,17:00:00
10017,Santos,Vella ,29/12/2022,08:00:00,17:00:00
10018,Del Rosario,Tomas,29/12/2022,08:00:00,17:00:00
10019,Tolentino,Jacklyn ,29/12/2022,08:00:00,17:00:00
10020,Gutierrez,Percival ,29/12/2022,08:00:00,17:00:00
10021,Manalaysay,Garfield ,29/12/2022,08:00:00,17:00:00
10022,Villegas,Lizeth ,29/12/2022,08:00:00,17:00:00
10023,Ramos,Carol ,29/12/2022,08:00:00,17:00:00
10024,Maceda,Emelia ,29/12/2022,08:00:00,17:00:00
10025,Aguilar,Delia ,29/12/2022,08:00:00,17:00:00
10001,Crisostomo,Jose,30/12/2022,00:00:00,00:00:00
10002,Mata,Christian,30/12/2022,00:00:00,00:00:00
10003,San Jose,Brad ,30/12/2022,00:00:00,00:00:00
10004,Salcedo,Anthony,30/12/2022,00:00:00,00:00:00
10005,Romualdez,Alice,30/12/2022,00:00:00,00:00:00
10006,Atienza,Rosie ,30/12/2022,00:00:00,00:00:00
10007,Farala,Martha,30/12/2022,00:00:00,00:00:00
10008,Martinez,Leila,30/12/2022,00:00:00,00:00:00
10009,San Jose,Allison ,30/12/2022,00:00:00,00:00:00
10010,Rosario,Cydney ,30/12/2022,00:00:00,00:00:00
10011,Lopez,Josie ,30/12/2022,00:00:00,00:00:00
10012,De Leon,Selena ,30/12/2022,00:00:00,00:00:00
10013,Romualdez,Fredrick ,30/12/2022,00:00:00,00:00:00
10014,Bautista,Mark ,30/12/2022,00:00:00,00:00:00
10015,Lazaro,Darlene ,30/12/2022,00:00:00,00:00:00
10016,Delos Santos,Kolby ,30/12/2022,00:00:00,00:00:00
10017,Santos,Vella ,30/12/2022,00:00:00,00:00:00
10018,Del Rosario,Tomas,30/12/2022,00:00:00,00:00:00
10019,Tolentino,Jacklyn ,30/12/2022,00:00:00,00:00:00
10020,Gutierrez,Percival ,30/12/2022,00:00:00,00:00:00
10021,Manalaysay,Garfield ,30/12/2022,00:00:00,00:00:00
10022,Villegas,Lizeth ,30/12/2022,00:00:00,00:00:00
10023,Ramos,Carol ,30/12/2022,00:00:00,00:00:00
10024,Maceda,Emelia ,30/12/2022,00:00:00,00:00:00
10025,Aguilar,Delia ,30/12/2022,00:00:00,00:00:00
